county,precinct,office,district,party,candidate,votes,percent
Benton,PRECINCT 11,State House,15,DEM,Write-Ins,2,0.37%
Benton,PRECINCT 11,State House,15,DEM,Total,385,
Benton,PRECINCT 11,State House,15,DEM,Under-Votes,155,28.70%
Benton,PRECINCT 11,State House,15,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 11,State House,15,DEM,Total Votes Cast,540,
Benton,PRECINCT 12,State House,15,DEM,WESLEY B. PRICE,22,61.11%
Benton,PRECINCT 12,State House,15,DEM,"EDGAR HAHN, JR.",2,5.56%
Benton,PRECINCT 12,State House,15,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 12,State House,15,DEM,Total,24,
Benton,PRECINCT 12,State House,15,DEM,Under-Votes,12,33.33%
Benton,PRECINCT 12,State House,15,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 12,State House,15,DEM,Total Votes Cast,36,
Benton,PRECINCT 17,State House,15,DEM,WESLEY B. PRICE,369,48.75%
Benton,PRECINCT 17,State House,15,DEM,"EDGAR HAHN, JR.",64,8.45%
Benton,PRECINCT 17,State House,15,DEM,Write-Ins,4,0.53%
Benton,PRECINCT 17,State House,15,DEM,Total,437,
Benton,PRECINCT 17,State House,15,DEM,Under-Votes,320,42.27%
Benton,PRECINCT 17,State House,15,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 17,State House,15,DEM,Total Votes Cast,757,
Benton,PRECINCT 18,State House,15,DEM,WESLEY B. PRICE,135,69.59%
Benton,PRECINCT 18,State House,15,DEM,"EDGAR HAHN, JR.",21,10.82%
Benton,PRECINCT 18,State House,15,DEM,Write-Ins,2,1.03%
Benton,PRECINCT 18,State House,15,DEM,Total,158,
Benton,PRECINCT 18,State House,15,DEM,Under-Votes,36,18.56%
Benton,PRECINCT 18,State House,15,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 18,State House,15,DEM,Total Votes Cast,194,
Benton,PRECINCT 11,State House,15,REP,ANDY OLSON,636,78.52%
Benton,PRECINCT 11,State House,15,REP,LEE R. SHINDLER,71,8.77%
Benton,PRECINCT 11,State House,15,REP,Write-Ins,0,0.00%
Benton,PRECINCT 11,State House,15,REP,Total,707,
Benton,PRECINCT 11,State House,15,REP,Under-Votes,103,12.72%
Benton,PRECINCT 11,State House,15,REP,Over-Votes,0,0.00%
Benton,PRECINCT 11,State House,15,REP,Total Votes Cast,810,
Benton,PRECINCT 12,State House,15,REP,ANDY OLSON,61,69.32%
Benton,PRECINCT 12,State House,15,REP,LEE R. SHINDLER,8,9.09%
Benton,PRECINCT 12,State House,15,REP,Write-Ins,0,0.00%
Benton,PRECINCT 12,State House,15,REP,Total,69,
Benton,PRECINCT 12,State House,15,REP,Under-Votes,19,21.59%
Benton,PRECINCT 12,State House,15,REP,Over-Votes,0,0.00%
Benton,PRECINCT 12,State House,15,REP,Total Votes Cast,88,
Benton,PRECINCT 17,State House,15,REP,ANDY OLSON,378,67.86%
Benton,PRECINCT 17,State House,15,REP,LEE R. SHINDLER,59,10.59%
Benton,PRECINCT 17,State House,15,REP,Write-Ins,4,0.72%
Benton,PRECINCT 17,State House,15,REP,Total,441,
Benton,PRECINCT 17,State House,15,REP,Under-Votes,116,20.83%
Benton,PRECINCT 17,State House,15,REP,Over-Votes,0,0.00%
Benton,PRECINCT 17,State House,15,REP,Total Votes Cast,557,
Benton,PRECINCT 18,State House,15,REP,ANDY OLSON,230,80.99%
Benton,PRECINCT 18,State House,15,REP,LEE R. SHINDLER,15,5.28%
Benton,PRECINCT 18,State House,15,REP,Write-Ins,0,0.00%
Benton,PRECINCT 18,State House,15,REP,Total,245,
Benton,PRECINCT 18,State House,15,REP,Under-Votes,39,13.73%
Benton,PRECINCT 18,State House,15,REP,Over-Votes,0,0.00%
Benton,PRECINCT 18,State House,15,REP,Total Votes Cast,284,
Benton,PRECINCT 01,State House,16,DEM,SARA A. GELSER,408,49.94%
Benton,PRECINCT 01,State House,16,DEM,KELLEY WIRTH,363,44.43%
Benton,PRECINCT 01,State House,16,DEM,Write-Ins,2,0.24%
Benton,PRECINCT 01,State House,16,DEM,Total,773,
Benton,PRECINCT 01,State House,16,DEM,Under-Votes,44,5.39%
Benton,PRECINCT 01,State House,16,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 01,State House,16,DEM,Total Votes Cast,817,
Benton,PRECINCT 02,State House,16,DEM,SARA A. GELSER,162,41.33%
Benton,PRECINCT 02,State House,16,DEM,KELLEY WIRTH,199,50.77%
Benton,PRECINCT 02,State House,16,DEM,Write-Ins,2,0.51%
Benton,PRECINCT 02,State House,16,DEM,Total,363,
Benton,PRECINCT 02,State House,16,DEM,Under-Votes,29,7.40%
Benton,PRECINCT 02,State House,16,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 02,State House,16,DEM,Total Votes Cast,392,
Benton,PRECINCT 03,State House,16,DEM,SARA A. GELSER,245,42.83%
Benton,PRECINCT 03,State House,16,DEM,KELLEY WIRTH,288,50.35%
Benton,PRECINCT 03,State House,16,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 03,State House,16,DEM,Total,533,
Benton,PRECINCT 03,State House,16,DEM,Under-Votes,39,6.82%
Benton,PRECINCT 03,State House,16,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 03,State House,16,DEM,Total Votes Cast,572,
Benton,PRECINCT 04,State House,16,DEM,SARA A. GELSER,154,47.98%
Benton,PRECINCT 04,State House,16,DEM,KELLEY WIRTH,149,46.42%
Benton,PRECINCT 04,State House,16,DEM,Write-Ins,2,0.62%
Benton,PRECINCT 04,State House,16,DEM,Total,305,
Benton,PRECINCT 04,State House,16,DEM,Under-Votes,16,4.98%
Benton,PRECINCT 04,State House,16,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 04,State House,16,DEM,Total Votes Cast,321,
Benton,PRECINCT 05,State House,16,DEM,SARA A. GELSER,336,45.34%
Benton,PRECINCT 05,State House,16,DEM,KELLEY WIRTH,353,47.64%
Benton,PRECINCT 05,State House,16,DEM,Write-Ins,2,0.27%
Benton,PRECINCT 05,State House,16,DEM,Total,691,
Benton,PRECINCT 05,State House,16,DEM,Under-Votes,49,6.61%
Benton,PRECINCT 05,State House,16,DEM,Over-Votes,1,0.13%
Benton,PRECINCT 05,State House,16,DEM,Total Votes Cast,741,
Benton,PRECINCT 06,State House,16,DEM,SARA A. GELSER,365,45.80%
Benton,PRECINCT 06,State House,16,DEM,KELLEY WIRTH,391,49.06%
Benton,PRECINCT 06,State House,16,DEM,Write-Ins,5,0.63%
Benton,PRECINCT 06,State House,16,DEM,Total,761,
Benton,PRECINCT 06,State House,16,DEM,Under-Votes,36,4.52%
Benton,PRECINCT 06,State House,16,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 06,State House,16,DEM,Total Votes Cast,797,
Benton,PRECINCT 07,State House,16,DEM,SARA A. GELSER,564,49.09%
Benton,PRECINCT 07,State House,16,DEM,KELLEY WIRTH,540,47.00%
Benton,PRECINCT 07,State House,16,DEM,Write-Ins,1,0.09%
Benton,PRECINCT 07,State House,16,DEM,Total,"1,105",
Benton,PRECINCT 07,State House,16,DEM,Under-Votes,44,3.83%
Benton,PRECINCT 07,State House,16,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 07,State House,16,DEM,Total Votes Cast,"1,149",
Benton,PRECINCT 08,State House,16,DEM,SARA A. GELSER,496,46.70%
Benton,PRECINCT 08,State House,16,DEM,KELLEY WIRTH,519,48.87%
Benton,PRECINCT 08,State House,16,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 08,State House,16,DEM,Total,"1,015",
Benton,PRECINCT 08,State House,16,DEM,Under-Votes,47,4.43%
Benton,PRECINCT 08,State House,16,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 08,State House,16,DEM,Total Votes Cast,"1,062",
Benton,PRECINCT 09,State House,16,DEM,SARA A. GELSER,271,43.43%
Benton,PRECINCT 09,State House,16,DEM,KELLEY WIRTH,316,50.64%
Benton,PRECINCT 09,State House,16,DEM,Write-Ins,1,0.16%
Benton,PRECINCT 09,State House,16,DEM,Total,588,
Benton,PRECINCT 09,State House,16,DEM,Under-Votes,35,5.61%
Benton,PRECINCT 09,State House,16,DEM,Over-Votes,1,0.16%
Benton,PRECINCT 09,State House,16,DEM,Total Votes Cast,624,
Benton,PRECINCT 10,State House,16,DEM,SARA A. GELSER,157,41.53%
Benton,PRECINCT 10,State House,16,DEM,KELLEY WIRTH,204,53.97%
Benton,PRECINCT 10,State House,16,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 10,State House,16,DEM,Total,361,
Benton,PRECINCT 10,State House,16,DEM,Under-Votes,17,4.50%
Benton,PRECINCT 10,State House,16,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 10,State House,16,DEM,Total Votes Cast,378,
Benton,PRECINCT 15,State House,16,DEM,SARA A. GELSER,21,55.26%
Benton,PRECINCT 15,State House,16,DEM,KELLEY WIRTH,12,31.58%
Benton,PRECINCT 15,State House,16,DEM,Write-Ins,1,2.63%
Benton,PRECINCT 15,State House,16,DEM,Total,34,
Benton,PRECINCT 15,State House,16,DEM,Under-Votes,4,10.53%
Benton,PRECINCT 15,State House,16,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 15,State House,16,DEM,Total Votes Cast,38,
Benton,PRECINCT 16,State House,16,DEM,SARA A. GELSER,157,43.61%
Benton,PRECINCT 16,State House,16,DEM,KELLEY WIRTH,189,52.50%
Benton,PRECINCT 16,State House,16,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 16,State House,16,DEM,Total,346,
Benton,PRECINCT 16,State House,16,DEM,Under-Votes,14,3.89%
Benton,PRECINCT 16,State House,16,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 16,State House,16,DEM,Total Votes Cast,360,
Benton,PRECINCT 19,State House,16,DEM,SARA A. GELSER,73,36.50%
Benton,PRECINCT 19,State House,16,DEM,KELLEY WIRTH,110,55.00%
Benton,PRECINCT 19,State House,16,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 19,State House,16,DEM,Total,183,
Benton,PRECINCT 19,State House,16,DEM,Under-Votes,17,8.50%
Benton,PRECINCT 19,State House,16,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 19,State House,16,DEM,Total Votes Cast,200,
Benton,PRECINCT 01,State House,16,REP,ARN MCKENNA,377,70.47%
Benton,PRECINCT 01,State House,16,REP,Write-Ins,5,0.93%
Benton,PRECINCT 01,State House,16,REP,Total,382,
Benton,PRECINCT 01,State House,16,REP,Under-Votes,153,28.60%
Benton,PRECINCT 01,State House,16,REP,Over-Votes,0,0.00%
Benton,PRECINCT 01,State House,16,REP,Total Votes Cast,535,
Benton,PRECINCT 02,State House,16,REP,ARN MCKENNA,65,61.90%
Benton,PRECINCT 02,State House,16,REP,Write-Ins,3,2.86%
Benton,PRECINCT 02,State House,16,REP,Total,68,
Benton,PRECINCT 02,State House,16,REP,Under-Votes,37,35.24%
Benton,PRECINCT 02,State House,16,REP,Over-Votes,0,0.00%
Benton,PRECINCT 02,State House,16,REP,Total Votes Cast,105,
Benton,PRECINCT 03,State House,16,REP,ARN MCKENNA,187,72.48%
Benton,PRECINCT 03,State House,16,REP,Write-Ins,3,1.16%
Benton,PRECINCT 03,State House,16,REP,Total,190,
Benton,PRECINCT 03,State House,16,REP,Under-Votes,68,26.36%
Benton,PRECINCT 03,State House,16,REP,Over-Votes,0,0.00%
Benton,PRECINCT 03,State House,16,REP,Total Votes Cast,258,
Benton,PRECINCT 04,State House,16,REP,ARN MCKENNA,79,67.52%
Benton,PRECINCT 04,State House,16,REP,Write-Ins,1,0.85%
Benton,PRECINCT 04,State House,16,REP,Total,80,
Benton,PRECINCT 04,State House,16,REP,Under-Votes,37,31.62%
Benton,PRECINCT 04,State House,16,REP,Over-Votes,0,0.00%
Benton,PRECINCT 04,State House,16,REP,Total Votes Cast,117,
Benton,PRECINCT 05,State House,16,REP,ARN MCKENNA,137,68.84%
Benton,PRECINCT 05,State House,16,REP,Write-Ins,2,1.01%
Benton,PRECINCT 05,State House,16,REP,Total,139,
Benton,PRECINCT 05,State House,16,REP,Under-Votes,59,29.65%
Benton,PRECINCT 05,State House,16,REP,Over-Votes,1,0.50%
Benton,PRECINCT 05,State House,16,REP,Total Votes Cast,199,
Benton,PRECINCT 06,State House,16,REP,ARN MCKENNA,281,76.57%
Benton,PRECINCT 06,State House,16,REP,Write-Ins,2,0.54%
Benton,PRECINCT 06,State House,16,REP,Total,283,
Benton,PRECINCT 06,State House,16,REP,Under-Votes,84,22.89%
Benton,PRECINCT 06,State House,16,REP,Over-Votes,0,0.00%
Benton,PRECINCT 06,State House,16,REP,Total Votes Cast,367,
Benton,PRECINCT 07,State House,16,REP,ARN MCKENNA,368,70.63%
Benton,PRECINCT 07,State House,16,REP,Write-Ins,11,2.11%
Benton,PRECINCT 07,State House,16,REP,Total,379,
Benton,PRECINCT 07,State House,16,REP,Under-Votes,142,27.26%
Benton,PRECINCT 07,State House,16,REP,Over-Votes,0,0.00%
Benton,PRECINCT 07,State House,16,REP,Total Votes Cast,521,
Benton,PRECINCT 08,State House,16,REP,ARN MCKENNA,465,71.76%
Benton,PRECINCT 08,State House,16,REP,Write-Ins,5,0.77%
Benton,PRECINCT 08,State House,16,REP,Total,470,
Benton,PRECINCT 08,State House,16,REP,Under-Votes,178,27.47%
Benton,PRECINCT 08,State House,16,REP,Over-Votes,0,0.00%
Benton,PRECINCT 08,State House,16,REP,Total Votes Cast,648,
Benton,PRECINCT 09,State House,16,REP,ARN MCKENNA,312,71.72%
Benton,PRECINCT 09,State House,16,REP,Write-Ins,3,0.69%
Benton,PRECINCT 09,State House,16,REP,Total,315,
Benton,PRECINCT 09,State House,16,REP,Under-Votes,120,27.59%
Benton,PRECINCT 09,State House,16,REP,Over-Votes,0,0.00%
Benton,PRECINCT 09,State House,16,REP,Total Votes Cast,435,
Benton,PRECINCT 10,State House,16,REP,ARN MCKENNA,230,70.99%
Benton,PRECINCT 10,State House,16,REP,Write-Ins,1,0.31%
Benton,PRECINCT 10,State House,16,REP,Total,231,
Benton,PRECINCT 10,State House,16,REP,Under-Votes,93,28.70%
Benton,PRECINCT 10,State House,16,REP,Over-Votes,0,0.00%
Benton,PRECINCT 10,State House,16,REP,Total Votes Cast,324,
Benton,PRECINCT 15,State House,16,REP,ARN MCKENNA,15,57.69%
Benton,PRECINCT 15,State House,16,REP,Write-Ins,0,0.00%
Benton,PRECINCT 15,State House,16,REP,Total,15,
Benton,PRECINCT 15,State House,16,REP,Under-Votes,11,42.31%
Benton,PRECINCT 15,State House,16,REP,Over-Votes,0,0.00%
Benton,PRECINCT 15,State House,16,REP,Total Votes Cast,26,
Benton,PRECINCT 16,State House,16,REP,ARN MCKENNA,189,69.23%
Benton,PRECINCT 16,State House,16,REP,Write-Ins,5,1.83%
Benton,PRECINCT 16,State House,16,REP,Total,194,
Benton,PRECINCT 16,State House,16,REP,Under-Votes,79,28.94%
Benton,PRECINCT 16,State House,16,REP,Over-Votes,0,0.00%
Benton,PRECINCT 16,State House,16,REP,Total Votes Cast,273,
Benton,PRECINCT 19,State House,16,REP,ARN MCKENNA,82,70.09%
Benton,PRECINCT 19,State House,16,REP,Write-Ins,2,1.71%
Benton,PRECINCT 19,State House,16,REP,Total,84,
Benton,PRECINCT 19,State House,16,REP,Under-Votes,33,28.21%
Benton,PRECINCT 19,State House,16,REP,Over-Votes,0,0.00%
Benton,PRECINCT 19,State House,16,REP,Total Votes Cast,117,
Benton,PRECINCT 13,State House,23,DEM,DICK REYNOLDS,34,72.34%
Benton,PRECINCT 13,State House,23,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 13,State House,23,DEM,Total,34,
Benton,PRECINCT 13,State House,23,DEM,Under-Votes,13,27.66%
Benton,PRECINCT 13,State House,23,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 13,State House,23,DEM,Total Votes Cast,47,
Benton,PRECINCT 14,State House,23,DEM,DICK REYNOLDS,53,50.96%
Benton,PRECINCT 14,State House,23,DEM,Write-Ins,2,1.92%
Benton,PRECINCT 14,State House,23,DEM,Total,55,
Benton,PRECINCT 14,State House,23,DEM,Under-Votes,49,47.12%
Benton,PRECINCT 14,State House,23,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 14,State House,23,DEM,Total Votes Cast,104,
Benton,PRECINCT 15,State House,23,DEM,DICK REYNOLDS,336,65.12%
Benton,PRECINCT 15,State House,23,DEM,Write-Ins,3,0.58%
Benton,PRECINCT 15,State House,23,DEM,Total,339,
Benton,PRECINCT 15,State House,23,DEM,Under-Votes,177,34.30%
Benton,PRECINCT 15,State House,23,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 15,State House,23,DEM,Total Votes Cast,516,
Benton,PRECINCT 19,State House,23,DEM,DICK REYNOLDS,162,61.13%
Benton,PRECINCT 19,State House,23,DEM,Write-Ins,2,0.75%
Benton,PRECINCT 19,State House,23,DEM,Total,164,
Benton,PRECINCT 19,State House,23,DEM,Under-Votes,101,38.11%
Benton,PRECINCT 19,State House,23,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 19,State House,23,DEM,Total Votes Cast,265,
Benton,PRECINCT 20,State House,23,DEM,DICK REYNOLDS,145,59.43%
Benton,PRECINCT 20,State House,23,DEM,Write-Ins,6,2.46%
Benton,PRECINCT 20,State House,23,DEM,Total,151,
Benton,PRECINCT 20,State House,23,DEM,Under-Votes,93,38.11%
Benton,PRECINCT 20,State House,23,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 20,State House,23,DEM,Total Votes Cast,244,
Benton,PRECINCT 13,State House,23,REP,JIM THOMPSON,10,21.74%
Benton,PRECINCT 13,State House,23,REP,CHERYL LENTSCH,0,0.00%
Benton,PRECINCT 13,State House,23,REP,JACKIE LAWSON,6,13.04%
Benton,PRECINCT 13,State House,23,REP,BRIAN BOQUIST,19,41.30%
Benton,PRECINCT 13,State House,23,REP,JIM WELSH,2,4.35%
Benton,PRECINCT 13,State House,23,REP,Write-Ins,0,0.00%
Benton,PRECINCT 13,State House,23,REP,Total,37,
Benton,PRECINCT 13,State House,23,REP,Under-Votes,8,17.39%
Benton,PRECINCT 13,State House,23,REP,Over-Votes,1,2.17%
Benton,PRECINCT 13,State House,23,REP,Total Votes Cast,46,
Benton,PRECINCT 14,State House,23,REP,JIM THOMPSON,15,14.56%
Benton,PRECINCT 14,State House,23,REP,CHERYL LENTSCH,2,1.94%
Benton,PRECINCT 14,State House,23,REP,JACKIE LAWSON,12,11.65%
Benton,PRECINCT 14,State House,23,REP,BRIAN BOQUIST,50,48.54%
Benton,PRECINCT 14,State House,23,REP,JIM WELSH,6,5.83%
Benton,PRECINCT 14,State House,23,REP,Write-Ins,1,0.97%
Benton,PRECINCT 14,State House,23,REP,Total,86,
Benton,PRECINCT 14,State House,23,REP,Under-Votes,17,16.50%
Benton,PRECINCT 14,State House,23,REP,Over-Votes,0,0.00%
Benton,PRECINCT 14,State House,23,REP,Total Votes Cast,103,
Benton,PRECINCT 15,State House,23,REP,JIM THOMPSON,56,13.73%
Benton,PRECINCT 15,State House,23,REP,CHERYL LENTSCH,22,5.39%
Benton,PRECINCT 15,State House,23,REP,JACKIE LAWSON,61,14.95%
Benton,PRECINCT 15,State House,23,REP,BRIAN BOQUIST,178,43.63%
Benton,PRECINCT 15,State House,23,REP,JIM WELSH,31,7.60%
Benton,PRECINCT 15,State House,23,REP,Write-Ins,0,0.00%
Benton,PRECINCT 15,State House,23,REP,Total,348,
Benton,PRECINCT 15,State House,23,REP,Under-Votes,60,14.71%
Benton,PRECINCT 15,State House,23,REP,Over-Votes,0,0.00%
Benton,PRECINCT 15,State House,23,REP,Total Votes Cast,408,
Benton,PRECINCT 19,State House,23,REP,JIM THOMPSON,49,24.62%
Benton,PRECINCT 19,State House,23,REP,CHERYL LENTSCH,8,4.02%
Benton,PRECINCT 19,State House,23,REP,JACKIE LAWSON,9,4.52%
Benton,PRECINCT 19,State House,23,REP,BRIAN BOQUIST,84,42.21%
Benton,PRECINCT 19,State House,23,REP,JIM WELSH,15,7.54%
Benton,PRECINCT 19,State House,23,REP,Write-Ins,0,0.00%
Benton,PRECINCT 19,State House,23,REP,Total,165,
Benton,PRECINCT 19,State House,23,REP,Under-Votes,34,17.09%
Benton,PRECINCT 19,State House,23,REP,Over-Votes,0,0.00%
Benton,PRECINCT 19,State House,23,REP,Total Votes Cast,199,
Benton,PRECINCT 20,State House,23,REP,JIM THOMPSON,46,20.18%
Benton,PRECINCT 20,State House,23,REP,CHERYL LENTSCH,10,4.39%
Benton,PRECINCT 20,State House,23,REP,JACKIE LAWSON,18,7.89%
Benton,PRECINCT 20,State House,23,REP,BRIAN BOQUIST,89,39.04%
Benton,PRECINCT 20,State House,23,REP,JIM WELSH,31,13.60%
Benton,PRECINCT 20,State House,23,REP,Write-Ins,0,0.00%
Benton,PRECINCT 20,State House,23,REP,Total,194,
Benton,PRECINCT 20,State House,23,REP,Under-Votes,33,14.47%
Benton,PRECINCT 20,State House,23,REP,Over-Votes,1,0.44%
Benton,PRECINCT 20,State House,23,REP,Total Votes Cast,228,
