county,candidate,party,office,district,precinct,votes
Multnomah,Suzanne Bonamici,DEM,"U.S. Representative,District 1",1,3103,83
Multnomah,Write-ins,DEM,"U.S. Representative,District 1",1,3103,1
Multnomah,Over Votes,DEM,"U.S. Representative,District 1",1,3103,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 1",1,3103,33
Multnomah,Delinda Delgado Morgan,REP,"U.S. Representative,District 1",1,3103,25
Multnomah,Jason Yates,REP,"U.S. Representative,District 1",1,3103,22
Multnomah,Bob Niemeyer,REP,"U.S. Representative,District 1",1,3103,9
Multnomah,Write-ins,REP,"U.S. Representative,District 1",1,3103,1
Multnomah,Over Votes,REP,"U.S. Representative,District 1",1,3103,0
Multnomah,Under Votes,REP,"U.S. Representative,District 1",1,3103,26
Multnomah,Suzanne Bonamici,DEM,"U.S. Representative,District 1",1,3301,904
Multnomah,Write-ins,DEM,"U.S. Representative,District 1",1,3301,5
Multnomah,Over Votes,DEM,"U.S. Representative,District 1",1,3301,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 1",1,3301,217
Multnomah,Delinda Delgado Morgan,REP,"U.S. Representative,District 1",1,3301,22
Multnomah,Jason Yates,REP,"U.S. Representative,District 1",1,3301,25
Multnomah,Bob Niemeyer,REP,"U.S. Representative,District 1",1,3301,13
Multnomah,Write-ins,REP,"U.S. Representative,District 1",1,3301,2
Multnomah,Over Votes,REP,"U.S. Representative,District 1",1,3301,0
Multnomah,Under Votes,REP,"U.S. Representative,District 1",1,3301,38
Multnomah,Suzanne Bonamici,DEM,"U.S. Representative,District 1",1,3302,777
Multnomah,Write-ins,DEM,"U.S. Representative,District 1",1,3302,3
Multnomah,Over Votes,DEM,"U.S. Representative,District 1",1,3302,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 1",1,3302,179
Multnomah,Delinda Delgado Morgan,REP,"U.S. Representative,District 1",1,3302,44
Multnomah,Jason Yates,REP,"U.S. Representative,District 1",1,3302,38
Multnomah,Bob Niemeyer,REP,"U.S. Representative,District 1",1,3302,11
Multnomah,Write-ins,REP,"U.S. Representative,District 1",1,3302,2
Multnomah,Over Votes,REP,"U.S. Representative,District 1",1,3302,0
Multnomah,Under Votes,REP,"U.S. Representative,District 1",1,3302,67
Multnomah,Suzanne Bonamici,DEM,"U.S. Representative,District 1",1,3303,448
Multnomah,Write-ins,DEM,"U.S. Representative,District 1",1,3303,1
Multnomah,Over Votes,DEM,"U.S. Representative,District 1",1,3303,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 1",1,3303,120
Multnomah,Delinda Delgado Morgan,REP,"U.S. Representative,District 1",1,3303,48
Multnomah,Jason Yates,REP,"U.S. Representative,District 1",1,3303,80
Multnomah,Bob Niemeyer,REP,"U.S. Representative,District 1",1,3303,41
Multnomah,Write-ins,REP,"U.S. Representative,District 1",1,3303,3
Multnomah,Over Votes,REP,"U.S. Representative,District 1",1,3303,0
Multnomah,Under Votes,REP,"U.S. Representative,District 1",1,3303,98
Multnomah,Suzanne Bonamici,DEM,"U.S. Representative,District 1",1,3304,127
Multnomah,Write-ins,DEM,"U.S. Representative,District 1",1,3304,2
Multnomah,Over Votes,DEM,"U.S. Representative,District 1",1,3304,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 1",1,3304,36
Multnomah,Delinda Delgado Morgan,REP,"U.S. Representative,District 1",1,3304,17
Multnomah,Jason Yates,REP,"U.S. Representative,District 1",1,3304,11
Multnomah,Bob Niemeyer,REP,"U.S. Representative,District 1",1,3304,6
Multnomah,Write-ins,REP,"U.S. Representative,District 1",1,3304,0
Multnomah,Over Votes,REP,"U.S. Representative,District 1",1,3304,0
Multnomah,Under Votes,REP,"U.S. Representative,District 1",1,3304,32
Multnomah,Suzanne Bonamici,DEM,"U.S. Representative,District 1",1,3501,0
Multnomah,Write-ins,DEM,"U.S. Representative,District 1",1,3501,0
Multnomah,Over Votes,DEM,"U.S. Representative,District 1",1,3501,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 1",1,3501,0
Multnomah,Delinda Delgado Morgan,REP,"U.S. Representative,District 1",1,3501,0
Multnomah,Jason Yates,REP,"U.S. Representative,District 1",1,3501,0
Multnomah,Bob Niemeyer,REP,"U.S. Representative,District 1",1,3501,0
Multnomah,Write-ins,REP,"U.S. Representative,District 1",1,3501,0
Multnomah,Over Votes,REP,"U.S. Representative,District 1",1,3501,0
Multnomah,Under Votes,REP,"U.S. Representative,District 1",1,3501,0
Multnomah,Suzanne Bonamici,DEM,"U.S. Representative,District 1",1,3502,736
Multnomah,Write-ins,DEM,"U.S. Representative,District 1",1,3502,8
Multnomah,Over Votes,DEM,"U.S. Representative,District 1",1,3502,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 1",1,3502,197
Multnomah,Delinda Delgado Morgan,REP,"U.S. Representative,District 1",1,3502,98
Multnomah,Jason Yates,REP,"U.S. Representative,District 1",1,3502,121
Multnomah,Bob Niemeyer,REP,"U.S. Representative,District 1",1,3502,35
Multnomah,Write-ins,REP,"U.S. Representative,District 1",1,3502,4
Multnomah,Over Votes,REP,"U.S. Representative,District 1",1,3502,0
Multnomah,Under Votes,REP,"U.S. Representative,District 1",1,3502,111
Multnomah,Suzanne Bonamici,DEM,"U.S. Representative,District 1",1,3601,346
Multnomah,Write-ins,DEM,"U.S. Representative,District 1",1,3601,0
Multnomah,Over Votes,DEM,"U.S. Representative,District 1",1,3601,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 1",1,3601,93
Multnomah,Delinda Delgado Morgan,REP,"U.S. Representative,District 1",1,3601,33
Multnomah,Jason Yates,REP,"U.S. Representative,District 1",1,3601,26
Multnomah,Bob Niemeyer,REP,"U.S. Representative,District 1",1,3601,23
Multnomah,Write-ins,REP,"U.S. Representative,District 1",1,3601,3
Multnomah,Over Votes,REP,"U.S. Representative,District 1",1,3601,0
Multnomah,Under Votes,REP,"U.S. Representative,District 1",1,3601,87
Multnomah,Suzanne Bonamici,DEM,"U.S. Representative,District 1",1,3602,458
Multnomah,Write-ins,DEM,"U.S. Representative,District 1",1,3602,0
Multnomah,Over Votes,DEM,"U.S. Representative,District 1",1,3602,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 1",1,3602,114
Multnomah,Delinda Delgado Morgan,REP,"U.S. Representative,District 1",1,3602,12
Multnomah,Jason Yates,REP,"U.S. Representative,District 1",1,3602,15
Multnomah,Bob Niemeyer,REP,"U.S. Representative,District 1",1,3602,6
Multnomah,Write-ins,REP,"U.S. Representative,District 1",1,3602,1
Multnomah,Over Votes,REP,"U.S. Representative,District 1",1,3602,0
Multnomah,Under Votes,REP,"U.S. Representative,District 1",1,3602,12
Multnomah,Suzanne Bonamici,DEM,"U.S. Representative,District 1",1,3610,863
Multnomah,Write-ins,DEM,"U.S. Representative,District 1",1,3610,8
Multnomah,Over Votes,DEM,"U.S. Representative,District 1",1,3610,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 1",1,3610,203
Multnomah,Delinda Delgado Morgan,REP,"U.S. Representative,District 1",1,3610,82
Multnomah,Jason Yates,REP,"U.S. Representative,District 1",1,3610,67
Multnomah,Bob Niemeyer,REP,"U.S. Representative,District 1",1,3610,48
Multnomah,Write-ins,REP,"U.S. Representative,District 1",1,3610,5
Multnomah,Over Votes,REP,"U.S. Representative,District 1",1,3610,0
Multnomah,Under Votes,REP,"U.S. Representative,District 1",1,3610,113
Multnomah,Suzanne Bonamici,DEM,"U.S. Representative,District 1",1,3611,979
Multnomah,Write-ins,DEM,"U.S. Representative,District 1",1,3611,6
Multnomah,Over Votes,DEM,"U.S. Representative,District 1",1,3611,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 1",1,3611,259
Multnomah,Delinda Delgado Morgan,REP,"U.S. Representative,District 1",1,3611,84
Multnomah,Jason Yates,REP,"U.S. Representative,District 1",1,3611,74
Multnomah,Bob Niemeyer,REP,"U.S. Representative,District 1",1,3611,42
Multnomah,Write-ins,REP,"U.S. Representative,District 1",1,3611,6
Multnomah,Over Votes,REP,"U.S. Representative,District 1",1,3611,0
Multnomah,Under Votes,REP,"U.S. Representative,District 1",1,3611,98
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,2701,118
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,2701,1
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,2701,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,2701,25
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,2701,30
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,2701,4
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,2701,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,2701,36
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,2702,142
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,2702,3
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,2702,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,2702,30
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,2702,75
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,2702,1
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,2702,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,2702,65
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3501,0
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3501,0
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3501,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3501,0
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3501,0
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3501,0
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3501,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3501,0
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3502,161
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3502,1
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3502,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3502,35
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3502,20
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3502,1
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3502,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3502,25
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3603,306
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3603,1
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3603,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3603,58
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3603,33
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3603,1
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3603,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3603,26
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3604,861
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3604,5
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3604,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3604,161
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3604,134
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3604,1
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3604,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3604,163
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3605,529
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3605,2
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3605,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3605,102
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3605,101
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3605,4
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3605,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3605,156
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3606,1214
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3606,8
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3606,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3606,215
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3606,130
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3606,1
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3606,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3606,177
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3607,575
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3607,5
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3607,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3607,94
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3607,87
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3607,1
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3607,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3607,87
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3608,784
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3608,1
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3608,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3608,136
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3608,128
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3608,2
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3608,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3608,130
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3609,113
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3609,0
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3609,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3609,21
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3609,29
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3609,0
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3609,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3609,43
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3612,891
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3612,10
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3612,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3612,129
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3612,105
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3612,1
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3612,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3612,86
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3801,962
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3801,4
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3801,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3801,146
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3801,154
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3801,5
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3801,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3801,178
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3802,743
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3802,6
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3802,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3802,159
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3802,91
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3802,2
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3802,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3802,136
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3803,792
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3803,8
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3803,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3803,151
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3803,75
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3803,1
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3803,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3803,86
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3804,633
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3804,6
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3804,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3804,113
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3804,78
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3804,1
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3804,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3804,105
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3805,191
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3805,2
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3805,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3805,35
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3805,25
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3805,1
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3805,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3805,40
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3806,55
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3806,0
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3806,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3806,6
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3806,12
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3806,0
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3806,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3806,10
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3807,161
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3807,0
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3807,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3807,24
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3807,76
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3807,1
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3807,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3807,72
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,3808,12
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,3808,0
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,3808,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,3808,6
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,3808,4
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,3808,0
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,3808,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,3808,6
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,4101,902
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,4101,8
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,4101,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,4101,152
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,4101,78
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,4101,0
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,4101,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,4101,71
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,4102,791
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,4102,10
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,4102,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,4102,147
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,4102,99
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,4102,2
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,4102,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,4102,110
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,4103,1067
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,4103,6
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,4103,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,4103,163
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,4103,123
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,4103,4
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,4103,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,4103,170
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,4104,1228
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,4104,11
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,4104,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,4104,140
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,4104,94
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,4104,6
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,4104,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,4104,96
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,4201,772
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,4201,7
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,4201,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,4201,126
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,4201,26
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,4201,2
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,4201,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,4201,28
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,4203,639
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,4203,5
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,4203,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,4203,89
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,4203,28
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,4203,3
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,4203,0
